fifa_database
player_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,release_clause_eur,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
201042,/player/201042/djibril-sidibe/230009,D.Sidibé,DjibrilSidibé,"RB,LB,CB",75,75,4900000,1000,29,7/29/1992,183,80,63,SuperLeague,1,278,AEKAthens,SUB,29,9/9/2022,2024,18,France,,,,Right,4,3,2,Medium/Medium,Normal(170-185),10800000,"InjuryProne,TeamPlayer",70,62,72,72,72,77,74,60,69,73,42,71,77,70,71,73,68,71,69,75,68,69,77,82,75,68,76,72,72,69,43,75,72,72,71,10,16,9,12,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201118,/player/201118/cedric-ricardo-alves-soares/230009,Cédric,CédricRicardoAlvesSoares,RB,75,75,4800000,58000,30,8/31/1991,172,67,13,PremierLeague,1,1,Arsenal,SUB,17,7/27/2020,2024,38,Portugal,,,,Right,4,3,2,High/Medium,Normal(170-185),9100000,EarlyCrosser,71,61,70,75,73,64,72,54,65,76,50,75,66,64,69,76,76,66,73,73,81,76,72,66,57,65,75,74,69,62,60,69,70,77,74,11,14,12,12,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201858,/player/201858/nicola-sansone/230009,N.Sansone,NicolaDomenicoSansone,"CAM,LW",75,75,5500000,29000,30,9/10/1991,173,63,31,SerieA,1,189,Bologna,SUB,10,7/1/2019,2023,27,Italy,,,,Right,3,4,2,High/Medium,Normal(170-185),9400000,TechnicalDribbler(AI),78,71,71,80,44,54,69,70,63,72,74,78,76,70,67,80,78,78,88,74,84,72,66,53,50,72,62,38,75,74,74,75,46,44,33,11,7,14,9,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201943,/player/201943/andreas-cornelius/230009,A.Cornelius,AndreasEvaldCornelius,ST,75,75,5500000,25000,29,3/16/1993,193,91,1,Superliga,1,819,København,ST,14,9/1/2022,2027,13,Denmark,1331,SUB,21,Left,3,2,2,Medium/Medium,Normal(185+),7200000,"InjuryProne,PowerHeader",67,75,61,64,36,81,52,77,82,68,70,63,62,55,50,68,64,70,54,75,52,80,72,71,89,67,75,31,78,69,66,73,42,26,15,15,9,8,11,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202078,/player/202078/darlington-nagbe/230009,D.Nagbe,DarlingtonJoephillipNagbe,"CM,CDM",75,75,4600000,9000,31,7/19/1990,175,77,39,MajorLeagueSoccer,1,687,ColumbusCrew,LDM,6,11/13/2019,2023,95,UnitedStates,,,,Right,2,3,1,Medium/High,Normal(170-185),6900000,"Leadership,LongShotTaker(AI),TeamPlayer,TechnicalDribbler(AI)",78,65,72,79,64,72,49,61,57,85,70,77,72,68,75,80,77,78,85,79,79,74,68,82,73,67,59,63,61,72,61,83,66,64,62,6,8,12,7,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202201,/player/202201/jeffrey-gouweleeuw/230009,J.Gouweleeuw,JeffreyGouweleeuw,CB,75,75,4600000,23000,30,7/10/1991,188,83,19,Bundesliga,1,100409,FCAugsburg,LCB,6,1/9/2016,2024,34,Netherlands,,,,Right,2,2,2,High/Medium,Normal(185+),8300000,"Leadership,LongPasser(AI)",69,58,66,64,77,74,60,46,71,68,49,60,45,54,76,66,67,71,65,76,64,72,70,68,77,76,77,80,61,71,42,74,78,77,75,13,7,16,13,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202445,/player/202445/rodrigo-ely/230009,RodrigoEly,RodrigoEly,CB,75,75,4800000,23000,28,11/3/1993,188,83,53,LaLiga,1,1861,Almería,RCB,19,3/7/2022,2024,54,Brazil,,,,Right,2,2,1,Medium/High,Normal(185+),10600000,"InjuryProne,PowerHeader",48,31,44,53,75,72,34,22,74,66,15,50,20,18,54,59,44,51,46,71,31,52,74,34,90,36,75,73,22,22,35,62,75,77,75,13,10,9,9,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202562,/player/202562/jerome-roussillon/230009,J.Roussillon,JérômeRoussillon,"LB,LM",75,75,4900000,37000,29,1/6/1993,175,80,19,Bundesliga,1,175,VfLWolfsburg,SUB,15,8/6/2018,2023,18,France,,,,Left,3,3,2,High/Medium,Stocky(170-185),8300000,"SpeedDribbler(AI),TeamPlayer",85,65,70,76,71,72,71,63,61,72,57,76,75,56,70,77,85,85,77,73,81,75,71,73,72,65,72,74,66,66,51,75,72,70,71,9,7,13,8,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202849,/player/202849/jannik-vestergaard/230009,J.Vestergaard,JannikVestergaard,CB,75,75,4700000,60000,29,8/3/1992,199,96,13,PremierLeague,1,95,LeicesterCity,RES,23,8/13/2021,2024,13,Denmark,,,,Right,4,2,2,Medium/Medium,Lean(185+),8900000,"LongPasser(AI),PowerHeader",32,48,61,49,75,77,46,34,82,69,28,45,41,52,75,58,30,34,29,72,28,83,66,54,87,47,84,74,40,60,59,72,74,75,73,16,11,11,15,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202851,/player/202851/gregoire-defrel/230009,G.Defrel,GrégoireDefrel,"CF,ST",75,75,4800000,32000,31,6/17/1991,180,79,31,SerieA,1,111974,Sassuolo,RES,92,9/1/2020,2024,18,France,,,,Left,3,3,2,Medium/Low,Lean(170-185),8200000,"InjuryProne,SpeedDribbler(AI)",81,75,66,78,34,51,62,75,67,66,74,79,66,67,60,77,83,79,78,75,72,77,42,45,55,76,53,37,73,72,68,75,45,15,18,14,15,11,12,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202935,/player/202935/alvaro-gonzalez-soberon/230009,Álvaro,ÁlvaroGonzálezSoberón,CB,75,75,3600000,32000,32,1/8/1990,182,75,350,ProLeague,1,112139,AlNassr,LCB,21,8/29/2022,2024,45,Spain,,,,Right,2,2,2,Medium/High,Lean(170-185),6100000,,59,34,58,55,74,79,51,22,72,73,31,49,47,42,67,60,62,57,52,71,70,65,84,70,82,25,83,73,45,39,36,61,72,77,76,8,13,12,12,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203067,/player/203067/diego-chara/230009,D.Chará,DiegoFerneyCharaZamora,"CDM,CM",75,75,1100000,6000,36,4/5/1986,172,68,39,MajorLeagueSoccer,1,111140,PortlandTimbers,RDM,21,4/1/2011,2024,56,Colombia,,,,Right,4,3,1,High/High,Normal(170-185),1700000,"SolidPlayer,DivesIntoTackles(AI),Leadership,TeamPlayer",76,57,65,71,71,80,44,52,52,74,54,70,64,59,69,71,76,76,74,72,80,72,74,90,71,53,90,76,58,67,62,72,72,73,69,8,8,15,11,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106,/player/203106/leonardo-bittencourt/230009,L.Bittencourt,LeonardoJesusLoureiroBittencourt,CAM,75,75,5500000,24000,28,12/19/1993,170,62,19,Bundesliga,1,38,WerderBremen,LCM,10,7/1/2020,2025,21,Germany,,,,Right,4,3,2,Medium/Medium,Lean(170-),9900000,"DivesIntoTackles(AI),Flair,TechnicalDribbler(AI)",66,69,72,82,58,60,68,67,46,75,69,83,77,70,73,79,79,55,91,75,89,69,65,75,46,73,74,57,69,69,63,74,58,61,58,15,11,6,14,16,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203177,/player/203177/dimitri-foulquier/230009,D.Foulquier,DimitriFoulquier,"RB,CB,RWB",75,75,4900000,29000,29,3/23/1993,183,78,53,LaLiga,1,461,Valencia,SUB,20,8/31/2021,2025,18,France,,,,Right,3,3,1,High/Medium,Lean(170-185),10300000,SpeedDribbler(AI),76,63,67,71,72,77,71,63,69,70,49,72,60,40,68,72,75,77,69,74,62,74,74,79,78,56,72,72,72,63,49,68,71,74,73,11,7,6,10,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203362,/player/203362/mohamed-elyounoussi/230009,M.Elyounoussi,MohamedAmineElyounoussi,"LM,RM",75,75,6000000,46000,27,8/4/1994,178,70,13,PremierLeague,1,17,Southampton,RM,24,6/29/2018,2023,36,Norway,1352,LM,11,Right,4,4,1,Medium/Medium,Normal(170-185),11400000,"Flair,TechnicalDribbler(AI)",74,73,71,78,55,67,72,74,72,74,69,80,74,64,63,77,73,74,79,72,79,75,77,81,60,72,65,36,74,70,64,70,58,59,51,12,7,8,7,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203487,/player/203487/jamaal-lascelles/230009,J.Lascelles,JamaalLascelles,CB,75,75,4800000,64000,28,11/11/1993,188,83,13,PremierLeague,1,13,NewcastleUnited,SUB,6,8/9/2014,2024,14,England,,,,Right,3,2,2,Low/Medium,Stocky(185+),9100000,"Leadership,PowerHeader",41,35,49,53,75,75,46,34,76,61,33,45,37,16,55,60,40,41,53,71,51,51,82,51,84,27,82,76,23,40,19,60,74,75,75,10,15,7,10,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203570,/player/203570/stuart-dallas/230009,S.Dallas,StuartDallas,"CM,LB,CDM",75,75,4600000,36000,31,4/19/1991,180,79,13,PremierLeague,1,8,LeedsUnited,SUB,15,8/4/2015,2024,35,NorthernIreland,110081,RWB,14,Right,4,3,1,High/High,Lean(170-185),8700000,"Leadership,LongShotTaker(AI),TeamPlayer",70,70,71,74,73,75,66,71,63,76,59,74,57,50,71,75,68,71,72,75,69,70,57,87,73,72,68,74,72,74,57,75,74,74,73,13,7,11,13,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203581,/player/203581/ivan-balliu/230009,I.Balliu,IvánBalliuCampeny,RB,75,75,4800000,18000,30,1/1/1992,174,65,53,LaLiga,1,480,RayoVallecano,RB,20,7/14/2021,2023,1,Albania,,,,Right,3,3,1,High/Medium,Normal(170-185),10100000,"EarlyCrosser,SpeedDribbler(AI)",81,51,68,72,70,70,73,50,59,70,24,70,63,58,68,73,78,84,78,69,76,45,72,85,62,59,73,71,66,64,69,71,70,73,67,12,9,9,9,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203757,/player/203757/jose-luis-mendes-andrade/230009,ZéLuís,JoséLuísMendesAndrade,ST,75,75,4800000,16000,31,1/24/1991,184,80,68,SuperLig,1,101028,Hatayspor,ST,29,9/7/2022,2023,104,CapeVerdeIslands,,,,Left,4,4,1,Medium/Medium,Normal(170-185),9600000,"InjuryProne,PowerHeader,TechnicalDribbler(AI)",70,74,59,71,33,76,45,75,82,65,76,68,66,54,44,77,69,70,67,76,61,80,90,61,82,66,76,29,77,71,74,72,36,19,24,8,11,16,10,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204320,/player/204320/xavier-mercier/230009,X.Mercier,XavierMercier,"CAM,CF",75,75,4500000,1000,32,7/25/1989,174,71,64,NBI.,1,1874,Ferencváros,SUB,7,7/1/2022,2024,18,France,,,,Right,3,3,1,Medium/Medium,Normal(170-185),9900000,"FinesseShot,Flair,LongPasser(AI),LongShotTaker(AI),Playmaker(AI),TechnicalDribbler(AI)",66,71,80,72,47,64,81,68,38,78,68,69,79,84,76,75,69,63,74,68,78,75,68,77,61,73,53,53,80,85,71,76,51,46,35,11,9,12,11,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204513,/player/204513/maxime-dupe/230009,M.Dupé,MaximeDupé,GK,75,77,4700000,15000,29,3/4/1993,188,88,16,Ligue1,1,1809,Toulouse,GK,30,6/29/2020,2023,18,France,,,,Right,3,1,1,Medium/Medium,Normal(185+),9800000,ComesForCrosses,,,,,,,10,10,13,34,10,11,12,11,29,22,48,42,35,67,39,53,54,21,71,11,35,23,11,35,18,58,9,11,11,76,74,71,73,76,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204539,/player/204539/luis-advincula/230009,L.Advíncula,LuisJanPiersAdvínculaCastrillón,RB,75,75,3900000,15000,32,3/2/1990,180,80,353,LigaProfesional,1,1877,BocaJuniors,RB,17,7/31/2021,2024,59,Peru,,,,Right,3,3,1,High/Medium,Normal(170-185),5500000,SpeedDribbler(AI),88,64,69,74,69,81,73,58,62,70,59,74,75,63,67,72,88,88,82,70,80,74,86,88,79,67,75,71,72,65,64,60,69,71,67,11,12,13,15,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204612,/player/204612/ole-kristian-selnaes/230009,O.Selnæs,OleKristianSelnæs,"CM,CDM",75,75,6000000,18000,27,7/7/1994,189,80,189,SuperLeague,1,894,Zürich,RCM,8,7/7/2022,2023,36,Norway,,,,Left,3,3,1,Medium/Medium,Lean(185+),8700000,"LongPasser(AI),LongShotTaker(AI)",68,68,74,74,69,79,69,64,74,75,66,72,73,76,76,76,67,68,82,75,71,71,80,87,80,75,68,76,66,76,65,73,69,65,64,12,13,8,12,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204883,/player/204883/brice-samba/230009,B.Samba,BriceSamba,GK,75,77,4800000,23000,28,4/25/1994,186,79,16,Ligue1,1,64,Lens,GK,30,7/5/2022,2027,107,Congo,,,,Left,3,1,1,Medium/Medium,Normal(185+),10000000,"LongPasser(AI),GKLongThrow,ComesForCrosses",,,,,,,10,9,15,48,13,12,14,13,36,22,49,60,39,70,54,58,57,37,70,10,26,18,11,48,15,53,12,14,12,76,73,77,73,77,53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205083,/player/205083/faycal-fajr/230009,F.Fajr,FayçalFajr,"CM,CDM,CAM",75,75,3500000,24000,33,8/1/1988,180,70,350,ProLeague,1,112408,AlWahda,LCM,76,7/1/2022,2024,129,Morocco,,,,Right,4,3,2,High/Medium,Lean(170-185),5800000,"Flair,LongPasser(AI),Playmaker(AI),OutsideFootShot",59,73,78,76,65,68,77,71,49,79,62,77,82,78,78,78,64,55,73,75,71,76,33,75,67,77,69,70,67,75,72,66,67,65,68,15,12,14,15,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205343,/player/205343/jean-daniel-akpa-akpro/230009,J.AkpaAkpro,Jean-DanielDaveLewisAkpaAkpro,CM,75,75,5500000,42000,29,10/11/1992,180,70,31,SerieA,1,1746,Empoli,SUB,11,,2023,108,Côted'Ivoire,,,,Right,4,3,1,High/Medium,Lean(170-185),,"DivesIntoTackles(AI),SpeedDribbler(AI)",79,67,71,78,72,77,67,65,65,75,68,78,66,56,72,78,78,79,79,71,78,72,72,84,73,69,80,75,76,71,56,77,69,75,73,7,10,9,9,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205391,/player/205391/soualiho-meite/230009,S.Meïté,SoualihoMeïté,"CM,CDM",75,75,5500000,14000,28,3/17/1994,189,84,31,SerieA,1,111434,Cremonese,LCM,28,,2023,18,France,,,,Right,3,3,1,Medium/Medium,Normal(185+),,"SolidPlayer,TechnicalDribbler(AI)",66,59,72,77,71,78,69,48,60,78,55,80,54,54,75,79,66,66,66,76,61,74,71,80,79,70,74,71,69,72,55,74,69,75,71,13,7,7,13,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205402,/player/205402/jean-paul-boetius/230009,J.Boëtius,Jean-PaulBoëtius,"CAM,CM",75,75,5500000,29000,28,3/22/1994,178,76,19,Bundesliga,1,166,HerthaBSC,SUB,10,8/8/2022,2025,34,Netherlands,,,,Right,4,4,2,Medium/Medium,Normal(170-185),9900000,"FinesseShot,Flair,TechnicalDribbler(AI)",72,70,74,78,44,64,73,69,57,75,72,79,78,64,68,78,78,67,84,73,75,70,68,89,60,71,44,40,74,77,61,72,44,45,40,15,12,9,11,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205525,/player/205525/bernard-anicio-caldeira-duarte/230009,Bernard,BernardAnícioCaldeiraDuarte,"LW,RW",75,75,5500000,1000,29,9/8/1992,164,60,63,SuperLeague,1,1884,Panathinaikos,SUB,10,8/23/2022,2024,54,Brazil,,,,Right,4,4,2,High/Low,Lean(170-),12100000,"Flair,SpeedDribbler(AI)",79,67,72,81,39,40,72,64,59,73,68,81,77,69,66,78,87,73,93,74,94,76,61,54,30,66,41,42,72,72,61,72,31,42,25,6,11,13,10,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205705,/player/205705/zouhair-feddal/230009,Z.Feddal,ZouhairFeddalAgharbi,CB,75,75,3600000,20000,32,12/23/1989,191,85,53,LaLiga,1,462,RealValladolid,SUB,3,8/24/2022,2023,129,Morocco,,,,Left,2,2,1,Medium/Medium,Normal(185+),7600000,"DivesIntoTackles(AI),LongPasser(AI)",58,50,59,58,76,76,56,40,79,69,49,56,36,38,69,65,51,64,46,71,34,67,74,63,80,56,83,74,52,46,48,67,74,77,76,13,14,12,10,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205953,/player/205953/joao-paulo-mior/230009,JoãoPaulo,JoãoPauloMior,"CM,CDM",75,75,4600000,9000,31,3/8/1991,171,71,39,MajorLeagueSoccer,1,111144,SeattleSounders,RDM,6,1/31/2020,2023,54,Brazil,,,,Right,3,3,1,Medium/High,Normal(170-185),6900000,LongShotTaker(AI),72,69,77,75,69,70,74,66,54,81,67,74,68,67,78,77,74,71,77,71,78,78,43,77,69,71,72,64,71,77,57,75,75,71,67,15,8,16,14,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205966,/player/205966/amin-younes/230009,A.Younes,AminYounes,"LM,CAM",75,75,5500000,29000,28,8/6/1993,170,71,10,Eredivisie,1,1903,FCUtrecht,SUB,14,,2023,21,Germany,,,,Right,2,4,2,High/Medium,Stocky(170-),,"FinesseShot,TechnicalDribbler(AI)",71,68,72,81,38,61,63,69,28,76,64,81,73,59,72,81,75,67,88,70,89,73,35,75,52,62,70,42,74,76,58,74,39,43,25,15,11,9,15,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205970,/player/205970/jed-wallace/230009,J.Wallace,JedWallace,"RW,RM",75,75,5500000,37000,28,3/26/1994,178,70,14,Championship,2,109,WestBromwichAlbion,RM,17,7/1/2022,2026,14,England,,,,Right,4,4,1,High/Medium,Normal(170-185),10500000,"EarlyCrosser,LongShotTaker(AI),Playmaker(AI),TeamPlayer",77,71,73,75,45,67,74,72,49,74,61,76,68,73,70,75,78,76,80,74,74,70,68,87,61,72,58,40,72,76,71,65,45,49,43,12,14,14,11,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205989,/player/205989/calum-chambers/230009,C.Chambers,CalumChambers,"CB,RB,CDM",75,76,5500000,58000,27,1/20/1995,182,77,13,PremierLeague,1,2,AstonVilla,SUB,16,1/27/2022,2025,14,England,,,,Right,3,2,2,Medium/Medium,Normal(170-185),10900000,,65,56,69,68,76,73,70,54,73,75,47,66,60,49,70,74,63,66,60,74,66,60,75,62,77,58,77,76,57,64,54,67,76,77,74,11,14,12,7,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205990,/player/205990/harrison-reed/230009,H.Reed,HarrisonReed,"CDM,CM",75,77,6000000,44000,27,1/27/1995,175,72,13,PremierLeague,1,144,Fulham,RDM,6,8/31/2020,2024,14,England,,,,Right,3,3,1,Medium/High,Normal(170-185),11900000,"InjuryProne,DivesIntoTackles(AI)",69,59,72,70,72,75,73,56,51,74,40,67,65,61,72,70,76,64,77,74,82,67,65,82,69,63,82,76,67,71,49,70,74,75,72,7,12,14,10,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206075,/player/206075/sam-johnstone/230009,S.Johnstone,SamJohnstone,GK,75,77,4700000,36000,29,3/25/1993,193,85,13,PremierLeague,1,1799,CrystalPalace,SUB,21,7/1/2022,2026,14,England,,,,Right,3,1,2,Medium/Medium,Normal(185+),9300000,SolidPlayer,,,,,,,17,11,17,27,15,16,16,17,35,18,38,45,55,68,27,51,63,37,68,16,24,17,11,48,42,32,22,17,20,77,72,68,74,77,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206115,/player/206115/isaac-hayden/230009,I.Hayden,IsaacHayden,"CDM,CM",75,76,6000000,61000,27,3/22/1995,185,79,14,Championship,2,1792,NorwichCity,SUB,8,,2023,14,England,,,,Right,4,2,1,Low/High,Normal(185+),,"DivesIntoTackles(AI),TeamPlayer",54,59,63,69,74,77,43,53,67,74,35,70,45,43,69,73,55,54,54,73,60,75,71,74,77,66,80,74,68,67,45,74,75,76,73,9,15,8,8,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206225,/player/206225/denis-cheryshev/230009,D.Cheryshev,DenisCheryshev,"LM,LW",75,75,4700000,6000,31,12/26/1990,179,74,32,SerieB,2,205,Venezia,RS,21,8/31/2022,2024,40,Russia,,,,Left,2,3,2,Medium/Medium,Normal(170-185),7500000,InjuryProne,73,73,74,74,57,65,80,69,58,72,69,73,76,61,74,77,71,75,72,75,70,79,72,65,66,79,62,63,75,76,64,70,50,59,55,16,7,14,7,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206469,/player/206469/taxiarchis-fountas/230009,T.Fountas,TaxiarchisFountas,"CF,ST,CAM",75,76,6500000,10000,26,9/4/1995,170,65,39,MajorLeagueSoccer,1,688,DCUnited,LAM,11,3/21/2022,2024,22,Greece,,,,Right,3,3,1,Medium/Medium,Normal(170-),10200000,"FinesseShot,SpeedDribbler(AI)",88,75,66,76,47,65,63,78,67,68,73,75,72,69,60,72,91,86,91,75,91,75,84,75,57,73,70,56,80,68,60,73,44,40,37,16,14,15,12,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206493,/player/206493/yunis-abdelhamid/230009,Y.Abdelhamid,YunisAbdelhamid,CB,75,75,1800000,20000,34,9/28/1987,190,83,16,Ligue1,1,379,Reims,LCB,5,6/27/2017,2024,129,Morocco,,,,Left,3,2,2,Low/Medium,Normal(185+),3600000,"SolidPlayer,Leadership,LongPasser(AI),TeamPlayer",32,33,57,60,76,80,32,25,77,75,24,61,57,31,70,66,33,32,31,72,39,58,77,75,83,23,81,75,38,45,42,73,77,78,70,9,11,15,16,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206652,/player/206652/sergio-rico-gonzalez/230009,SergioRico,SergioRicoGonzález,GK,75,77,4800000,46000,28,9/1/1993,196,90,16,Ligue1,1,73,ParisSaintGermain,RES,16,9/5/2020,2024,45,Spain,,,,Right,3,1,2,Medium/Medium,Normal(185+),9200000,CautiousWithCrosses,,,,,,,17,14,11,28,15,15,24,20,26,13,48,46,51,71,43,56,63,36,53,12,25,17,11,53,24,55,16,13,11,75,73,74,73,78,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207554,/player/207554/viktor-claesson/230009,V.Claesson,ViktorJohanAntonClaesson,"CAM,CM,LW",75,75,5500000,22000,30,1/2/1992,183,79,1,Superliga,1,819,København,LCM,7,3/30/2022,2026,46,Sweden,1363,LW,7,Right,3,3,1,High/High,Normal(170-185),7200000,"SolidPlayer,Leadership,Playmaker(AI),TechnicalDribbler(AI)",73,71,72,74,62,76,67,72,57,76,66,73,68,62,71,76,75,72,72,78,76,72,68,86,73,70,72,62,76,76,63,77,64,62,58,12,7,9,10,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
